exp_name,path,t,val,threshold,distillation,tied_weights,student_td,teacher_td
"tied StudentTD(0.9),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9__distill__TD_1.0/result__0.5.npy,4,78.34746558793965,0.5,True,True,0.9,1.0
"tied StudentTD(0.9),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9__distill__TD_1.0/result__0.5.npy,3,78.24912451888272,0.5,True,True,0.9,1.0
"tied StudentTD(0.9),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9__distill__TD_1.0/result__0.5.npy,0,37.097065390457814,0.5,True,True,0.9,1.0
"tied StudentTD(0.9),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9__distill__TD_1.0/result__0.5.npy,2,75.46272830312375,0.5,True,True,0.9,1.0
"tied StudentTD(0.9),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9__distill__TD_1.0/result__0.5.npy,1,62.15998943638997,0.5,True,True,0.9,1.0
"tied StudentTD(0.9),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9__distill__TD_1.0/result__0.5.npy,5,78.52155608106013,0.5,True,True,0.9,1.0
"tied StudentTD(0.9),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9__distill__TD_1.0/result__0.25.npy,5,57.096051176786624,0.25,True,True,0.9,1.0
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.9.npy,7,86.7100818993704,0.9,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.9.npy,6,86.8173734263526,0.9,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.9.npy,5,87.06884142925516,0.9,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.9.npy,4,87.14265846105128,0.9,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.9.npy,3,87.06096847352197,0.9,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.9.npy,0,73.9660531586966,0.9,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.9.npy,1,82.17713480981375,0.9,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.25.npy,7,58.83025258390822,0.25,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.25.npy,6,59.018336817223826,0.25,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.25.npy,5,59.22758766102636,0.25,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.5.npy,0,62.875992053632324,0.5,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.9.npy,2,85.94888985263985,0.9,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.1.npy,4,16.293201630568287,0.1,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__1.0.npy,3,88.60109657428828,1.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.0.npy,4,0.0,0.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.1.npy,1,13.266083838477691,0.1,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.0.npy,5,0.0,0.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__1.0.npy,0,76.63148964772941,1.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__1.0.npy,2,87.72524242710551,1.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__1.0.npy,4,88.749914466955,1.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__1.0.npy,1,84.27000573424958,1.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__1.0.npy,5,88.68342864802028,1.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__1.0.npy,6,88.47497929579411,1.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__1.0.npy,7,88.43842736405836,1.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.1.npy,0,8.947586137351458,0.1,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.25.npy,4,59.352879030048875,0.25,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.1.npy,3,15.95674062640596,0.1,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.25.npy,3,59.02260037251546,0.25,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.75.npy,1,79.08908012636785,0.75,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.25.npy,1,52.517693309451,0.25,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.1.npy,2,15.353608730158061,0.1,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.5.npy,5,79.44358671095848,0.5,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.5.npy,6,79.14249267910627,0.5,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.5.npy,7,78.95739630054501,0.5,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.75.npy,0,70.09894728813235,0.75,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.75.npy,3,84.3787839800592,0.75,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.75.npy,4,84.50493011184929,0.75,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.75.npy,5,84.38859880646955,0.75,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.75.npy,6,84.18862804062745,0.75,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.75.npy,7,84.04584551810173,0.75,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.0.npy,3,0.0,0.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.0.npy,2,0.0,0.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.75.npy,2,83.206449295785,0.75,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.0.npy,0,0.0,0.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.0.npy,1,0.0,0.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.25.npy,0,41.12006881187778,0.25,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.0.npy,7,0.0,0.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.0.npy,6,0.0,0.0,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.5.npy,1,73.40450175196013,0.5,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.5.npy,2,77.97323324920998,0.5,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.25.npy,2,57.338792790969606,0.25,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.5.npy,3,79.28998176867306,0.5,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.5.npy,4,79.57645550745305,0.5,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.1.npy,5,16.44817047247857,0.1,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.1.npy,6,16.19557413666428,0.1,False,True,0.9,y
"tied StudentTD(0.9),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_0.9/result__0.1.npy,7,15.975114544976488,0.1,False,True,0.9,y
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.75.npy,7,82.16712219018241,0.75,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.75.npy,6,83.52033220523285,0.75,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.75.npy,5,84.25211233218104,0.75,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.75.npy,4,83.99774476292687,0.75,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.75.npy,3,83.33524845582531,0.75,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.5.npy,0,45.408081327645846,0.5,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.5.npy,7,76.69857114972616,0.5,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.75.npy,0,54.36432285041053,0.75,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.5.npy,1,63.28869210477317,0.5,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.5.npy,6,78.0349784283572,0.5,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.5.npy,5,78.80458358498375,0.5,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.5.npy,3,77.82366715342098,0.5,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.75.npy,1,71.20279942333492,0.75,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.75.npy,2,80.56354515059037,0.75,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.5.npy,2,74.47517374312864,0.5,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.5.npy,4,78.48257659190872,0.5,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__1.0.npy,7,87.03039881079609,1.0,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.25.npy,7,56.068536806821946,0.25,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.25.npy,5,58.01703600340261,0.25,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.25.npy,4,57.68806463381391,0.25,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.25.npy,3,56.886050156236855,0.25,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.25.npy,2,52.529560917967444,0.25,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.25.npy,0,24.72685304759504,0.25,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__1.0.npy,3,88.18881335421757,1.0,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.25.npy,1,40.73603018961973,0.25,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__1.0.npy,5,88.76514721997549,1.0,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__1.0.npy,4,88.54127402980055,1.0,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__0.25.npy,6,57.271961032164256,0.25,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__1.0.npy,2,85.90990534949592,1.0,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__1.0.npy,1,78.44136113169591,1.0,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__1.0.npy,6,88.15303681439757,1.0,True,True,1.0,1.0
"tied StudentTD(1.0),TeacherTD(1.0)",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0__distill__TD_1.0/result__1.0.npy,0,64.38242431088042,1.0,True,True,1.0,1.0
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.1.npy,3,14.027391446978843,0.1,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.1.npy,2,12.734564877817503,0.1,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.1.npy,1,7.859130709955428,0.1,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.1.npy,0,3.323067453626153,0.1,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__1.0.npy,6,86.73679495294719,1.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__1.0.npy,3,86.69907023158677,1.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__1.0.npy,4,87.2099139965249,1.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.5.npy,5,76.41836409718384,0.5,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__1.0.npy,2,85.0841734453177,1.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.5.npy,4,76.73948467539341,0.5,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.1.npy,4,14.518193234286429,0.1,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__1.0.npy,5,86.82139803470483,1.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.1.npy,5,14.365016854413607,0.1,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.5.npy,0,39.41623881015396,0.5,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.1.npy,7,13.872312556360066,0.1,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.5.npy,2,73.80855203696348,0.5,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.1.npy,6,14.457769164539652,0.1,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.5.npy,1,61.053125672938904,0.5,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.0.npy,5,0.0,0.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.0.npy,4,0.0,0.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.0.npy,3,0.0,0.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.0.npy,2,0.0,0.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.0.npy,1,0.0,0.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.0.npy,0,0.0,0.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.5.npy,3,76.14680569120513,0.5,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.25.npy,6,55.18784715541598,0.25,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__1.0.npy,7,85.90774506720355,1.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.5.npy,6,76.34224534575817,0.5,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.9.npy,1,72.73091614579276,0.9,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__1.0.npy,0,58.11270659585037,1.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.9.npy,6,84.86399513429657,0.9,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.9.npy,7,84.01622452162964,0.9,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.9.npy,3,84.78582304626514,0.9,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.75.npy,0,48.49828693735059,0.75,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.75.npy,1,68.68046258174917,0.75,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.75.npy,2,79.76572521673528,0.75,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.75.npy,3,81.74129248518767,0.75,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.75.npy,4,82.30323378859474,0.75,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.75.npy,5,81.95338737851647,0.75,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.75.npy,6,81.85521605335424,0.75,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.75.npy,7,81.06375489245148,0.75,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.9.npy,5,84.97945415057679,0.9,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__1.0.npy,1,75.59768679150704,1.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.9.npy,2,82.95955011992847,0.9,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.9.npy,4,85.35375277424087,0.9,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.0.npy,6,0.0,0.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.0.npy,7,0.0,0.0,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.25.npy,1,38.033742947746354,0.25,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.25.npy,2,51.46317413801735,0.25,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.25.npy,0,19.730244907055983,0.25,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.25.npy,4,55.21814869297488,0.25,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.25.npy,5,55.21929501591797,0.25,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.25.npy,7,54.27890807519326,0.25,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.9.npy,0,54.2139466621497,0.9,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.5.npy,7,75.39141127039089,0.5,False,True,1.0,y
"tied StudentTD(1.0),y",/hdd/mliuzzolino/TDPoseEstimation/results/mpii_x8__TD_1.0/result__0.25.npy,3,54.62320570784116,0.25,False,True,1.0,y
